type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.121653,-71.51584215,41.121653,-71.51584215,,FALSE,FALSE,,,7.35,,,2017/07/05 19:27:49+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:27,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12189549,-71.51535675,41.12189549,-71.51535675,,FALSE,FALSE,,,7.35,,,2017/07/05 19:28:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12214644,-71.51486574,41.12214644,-71.51486574,,FALSE,FALSE,,,7.35,,,2017/07/05 19:28:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12233588,-71.51447539,41.12233588,-71.51447539,,FALSE,FALSE,,,6.87,,,2017/07/05 19:28:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12256479,-71.51401053,41.12256479,-71.51401053,,FALSE,FALSE,,,7.35,,,2017/07/05 19:28:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12281356,-71.51367869,41.12281356,-71.51367869,,FALSE,FALSE,,,7.35,,,2017/07/05 19:28:52+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:28,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1230879,-71.51331366,41.1230879,-71.51331366,,FALSE,FALSE,,,6.87,,,2017/07/05 19:29:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12339191,-71.51297017,41.12339191,-71.51297017,,FALSE,FALSE,,,6.87,,,2017/07/05 19:29:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12369299,-71.51269977,41.12369299,-71.51269977,,FALSE,FALSE,,,6.39,,,2017/07/05 19:29:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12403841,-71.51236936,41.12403841,-71.51236936,,FALSE,FALSE,,,6.39,,,2017/07/05 19:29:40+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1243472,-71.51209971,41.1243472,-71.51209971,,FALSE,FALSE,,,6.39,,,2017/07/05 19:29:51+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:29,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12464174,-71.51181598,41.12464174,-71.51181598,,FALSE,FALSE,,,5.91,,,2017/07/05 19:30:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1249978,-71.51149554,41.1249978,-71.51149554,,FALSE,FALSE,,,5.91,,,2017/07/05 19:30:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12528102,-71.51125909,41.12528102,-71.51125909,,FALSE,FALSE,,,5.91,,,2017/07/05 19:30:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12541773,-71.5111352,41.12541773,-71.5111352,,FALSE,FALSE,,,5.91,,,2017/07/05 19:30:30+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12574949,-71.51084452,41.12574949,-71.51084452,,FALSE,FALSE,,,5.91,,,2017/07/05 19:30:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1261571,-71.5105385,41.1261571,-71.5105385,,FALSE,FALSE,,,5.42,,,2017/07/05 19:30:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:30,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12646623,-71.51037782,41.12646623,-71.51037782,,FALSE,FALSE,,,4.46,,,2017/07/05 19:31:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12685112,-71.51018905,41.12685112,-71.51018905,,FALSE,FALSE,,,3.5,,,2017/07/05 19:31:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12715656,-71.51002469,41.12715656,-71.51002469,,FALSE,FALSE,,,3.02,,,2017/07/05 19:31:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12756995,-71.5098324,41.12756995,-71.5098324,,FALSE,FALSE,,,3.02,,,2017/07/05 19:31:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12791663,-71.50964155,41.12791663,-71.50964155,,FALSE,FALSE,,,2.06,,,2017/07/05 19:31:52+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:31,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12826264,-71.50955698,41.12826264,-71.50955698,,FALSE,FALSE,,,2.06,,,2017/07/05 19:32:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12836984,-71.50960626,41.12836984,-71.50960626,,FALSE,FALSE,,,2.06,,,2017/07/05 19:32:05+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12878357,-71.51011362,41.12878357,-71.51011362,,FALSE,FALSE,,,1.58,,,2017/07/05 19:32:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12906856,-71.51063992,41.12906856,-71.51063992,,FALSE,FALSE,,,1.1,,,2017/07/05 19:32:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12927701,-71.51085575,41.12927701,-71.51085575,,FALSE,FALSE,,,0.62,,,2017/07/05 19:32:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12979242,-71.51151516,41.12979242,-71.51151516,,FALSE,FALSE,,,0.62,,,2017/07/05 19:32:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.12988504,-71.51164642,41.12988504,-71.51164642,,FALSE,FALSE,,,0.62,,,2017/07/05 19:32:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:32,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13017648,-71.51208228,41.13017648,-71.51208228,,FALSE,FALSE,,,0.14,,,2017/07/05 19:33:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13083177,-71.51287244,41.13083177,-71.51287244,,FALSE,FALSE,,,0.14,,,2017/07/05 19:33:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13117417,-71.51334979,41.13117417,-71.51334979,,FALSE,FALSE,,,0.14,,,2017/07/05 19:33:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13141029,-71.51364357,41.13141029,-71.51364357,,FALSE,FALSE,,,0.14,,,2017/07/05 19:33:44+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13169662,-71.51392805,41.13169662,-71.51392805,,FALSE,FALSE,,,0.62,,,2017/07/05 19:33:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:33,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13196702,-71.51416359,41.13196702,-71.51416359,,FALSE,FALSE,,,0.62,,,2017/07/05 19:34:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13210398,-71.51438168,41.13210398,-71.51438168,,FALSE,FALSE,,,0.62,,,2017/07/05 19:34:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13240128,-71.51501477,41.13240128,-71.51501477,,FALSE,FALSE,,,1.1,,,2017/07/05 19:34:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13245191,-71.51511644,41.13245191,-71.51511644,,FALSE,FALSE,,,1.1,,,2017/07/05 19:34:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13282683,-71.51609553,41.13282683,-71.51609553,,FALSE,FALSE,,,1.1,,,2017/07/05 19:34:44+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13292331,-71.51631799,41.13292331,-71.51631799,,FALSE,FALSE,,,1.1,,,2017/07/05 19:34:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:34,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13349537,-71.51710899,41.13349537,-71.51710899,,FALSE,FALSE,,,1.1,,,2017/07/05 19:35:05+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13381724,-71.51781818,41.13381724,-71.51781818,,FALSE,FALSE,,,1.1,,,2017/07/05 19:35:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13420222,-71.51846979,41.13420222,-71.51846979,,FALSE,FALSE,,,1.58,,,2017/07/05 19:35:30+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13475802,-71.51935995,41.13475802,-71.51935995,,FALSE,FALSE,,,1.58,,,2017/07/05 19:35:47+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:35,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13534937,-71.52029755,41.13534937,-71.52029755,,FALSE,FALSE,,,1.58,,,2017/07/05 19:36:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13586117,-71.52117111,41.13586117,-71.52117111,,FALSE,FALSE,,,2.06,,,2017/07/05 19:36:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13636341,-71.52211139,41.13636341,-71.52211139,,FALSE,FALSE,,,2.06,,,2017/07/05 19:36:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13687219,-71.52307858,41.13687219,-71.52307858,,FALSE,FALSE,,,2.54,,,2017/07/05 19:36:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:36,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13753612,-71.52423218,41.13753612,-71.52423218,,FALSE,FALSE,,,2.54,,,2017/07/05 19:37:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13805974,-71.52511345,41.13805974,-71.52511345,,FALSE,FALSE,,,3.02,,,2017/07/05 19:37:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13864597,-71.52570304,41.13864597,-71.52570304,,FALSE,FALSE,,,3.02,,,2017/07/05 19:37:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.13942876,-71.52629597,41.13942876,-71.52629597,,FALSE,FALSE,,,4.46,,,2017/07/05 19:37:54+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:37,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14010409,-71.52664298,41.14010409,-71.52664298,,FALSE,FALSE,,,5.42,,,2017/07/05 19:38:07+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14022856,-71.52676226,41.14022856,-71.52676226,,FALSE,FALSE,,,5.42,,,2017/07/05 19:38:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14032998,-71.52690928,41.14032998,-71.52690928,,FALSE,FALSE,,,5.42,,,2017/07/05 19:38:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14090263,-71.52800906,41.14090263,-71.52800906,,FALSE,FALSE,,,4.94,,,2017/07/05 19:38:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14142767,-71.52886637,41.14142767,-71.52886637,,FALSE,FALSE,,,4.46,,,2017/07/05 19:38:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14168064,-71.52927272,41.14168064,-71.52927272,,FALSE,FALSE,,,4.46,,,2017/07/05 19:38:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:38,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14213418,-71.53003556,41.14213418,-71.53003556,,FALSE,FALSE,,,3.98,,,2017/07/05 19:39:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14250324,-71.53075824,41.14250324,-71.53075824,,FALSE,FALSE,,,4.46,,,2017/07/05 19:39:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14268756,-71.53103041,41.14268756,-71.53103041,,FALSE,FALSE,,,4.46,,,2017/07/05 19:39:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1429453,-71.53157137,41.1429453,-71.53157137,,FALSE,FALSE,,,4.46,,,2017/07/05 19:39:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14353103,-71.53259254,41.14353103,-71.53259254,,FALSE,FALSE,,,4.46,,,2017/07/05 19:39:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:39,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14411692,-71.53339637,41.14411692,-71.53339637,,FALSE,FALSE,,,4.46,,,2017/07/05 19:40:05+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14466468,-71.53430513,41.14466468,-71.53430513,,FALSE,FALSE,,,3.98,,,2017/07/05 19:40:21+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14521319,-71.53524927,41.14521319,-71.53524927,,FALSE,FALSE,,,3.98,,,2017/07/05 19:40:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14550932,-71.53573416,41.14550932,-71.53573416,,FALSE,FALSE,,,4.46,,,2017/07/05 19:40:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:40,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14568526,-71.5366866,41.14568526,-71.5366866,,FALSE,FALSE,,,5.42,,,2017/07/05 19:41:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14577821,-71.53725372,41.14577821,-71.53725372,,FALSE,FALSE,,,6.39,,,2017/07/05 19:41:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14585365,-71.53853741,41.14585365,-71.53853741,,FALSE,FALSE,,,6.87,,,2017/07/05 19:41:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14590143,-71.53941583,41.14590143,-71.53941583,,FALSE,FALSE,,,6.87,,,2017/07/05 19:41:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14586296,-71.53981875,41.14586296,-71.53981875,,FALSE,FALSE,,,6.87,,,2017/07/05 19:41:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14585382,-71.54021454,41.14585382,-71.54021454,,FALSE,FALSE,,,6.87,,,2017/07/05 19:41:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14578752,-71.54082516,41.14578752,-71.54082516,,FALSE,FALSE,,,6.87,,,2017/07/05 19:41:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14576195,-71.54105441,41.14576195,-71.54105441,,FALSE,FALSE,,,6.87,,,2017/07/05 19:41:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:41,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14584259,-71.54197818,41.14584259,-71.54197818,,FALSE,FALSE,,,6.87,,,2017/07/05 19:42:12+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14581493,-71.54256491,41.14581493,-71.54256491,,FALSE,FALSE,,,6.39,,,2017/07/05 19:42:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1457612,-71.54381775,41.1457612,-71.54381775,,FALSE,FALSE,,,6.39,,,2017/07/05 19:42:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14570831,-71.54493405,41.14570831,-71.54493405,,FALSE,FALSE,,,6.39,,,2017/07/05 19:42:52+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14565995,-71.54532893,41.14565995,-71.54532893,,FALSE,FALSE,,,6.39,,,2017/07/05 19:42:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:42,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14561359,-71.54655629,41.14561359,-71.54655629,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1455918,-71.54698025,41.1455918,-71.54698025,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14558945,-71.54712777,41.14558945,-71.54712777,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14555702,-71.54748945,41.14555702,-71.54748945,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14552173,-71.54797828,41.14552173,-71.54797828,,FALSE,FALSE,,,6.39,,,2017/07/05 19:43:34+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14552324,-71.54831573,41.14552324,-71.54831573,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:39+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14552064,-71.54845898,41.14552064,-71.54845898,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14552936,-71.54866735,41.14552936,-71.54866735,,FALSE,FALSE,,,6.39,,,2017/07/05 19:43:44+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14553405,-71.54894262,41.14553405,-71.54894262,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14553095,-71.54960009,41.14553095,-71.54960009,,FALSE,FALSE,,,5.91,,,2017/07/05 19:43:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:43,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14551368,-71.55001936,41.14551368,-71.55001936,,FALSE,FALSE,,,5.91,,,2017/07/05 19:44:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14547454,-71.55112292,41.14547454,-71.55112292,,FALSE,FALSE,,,6.39,,,2017/07/05 19:44:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14548334,-71.55222966,41.14548334,-71.55222966,,FALSE,FALSE,,,6.39,,,2017/07/05 19:44:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14546046,-71.55260559,41.14546046,-71.55260559,,FALSE,FALSE,,,6.39,,,2017/07/05 19:44:40+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14546725,-71.55282847,41.14546725,-71.55282847,,FALSE,FALSE,,,6.87,,,2017/07/05 19:44:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14547068,-71.55297624,41.14547068,-71.55297624,,FALSE,FALSE,,,6.87,,,2017/07/05 19:44:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14544805,-71.55339961,41.14544805,-71.55339961,,FALSE,FALSE,,,6.39,,,2017/07/05 19:44:51+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14538192,-71.55399162,41.14538192,-71.55399162,,FALSE,FALSE,,,6.87,,,2017/07/05 19:44:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:44,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14537437,-71.55426814,41.14537437,-71.55426814,,FALSE,FALSE,,,6.87,,,2017/07/05 19:45:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14538334,-71.55439756,41.14538334,-71.55439756,,FALSE,FALSE,,,6.87,,,2017/07/05 19:45:05+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14538871,-71.5548009,41.14538871,-71.5548009,,FALSE,FALSE,,,6.87,,,2017/07/05 19:45:11+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14532484,-71.55574897,41.14532484,-71.55574897,,FALSE,FALSE,,,6.87,,,2017/07/05 19:45:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14531126,-71.55701288,41.14531126,-71.55701288,,FALSE,FALSE,,,6.87,,,2017/07/05 19:45:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:45,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14521805,-71.55842314,41.14521805,-71.55842314,,FALSE,FALSE,,,6.39,,,2017/07/05 19:46:01+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14518058,-71.55962627,41.14518058,-71.55962627,,FALSE,FALSE,,,6.39,,,2017/07/05 19:46:17+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14512786,-71.56032851,41.14512786,-71.56032851,,FALSE,FALSE,,,6.39,,,2017/07/05 19:46:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14511881,-71.56146233,41.14511881,-71.56146233,,FALSE,FALSE,,,6.87,,,2017/07/05 19:46:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14506609,-71.56258316,41.14506609,-71.56258316,,FALSE,FALSE,,,6.87,,,2017/07/05 19:46:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:46,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14508159,-71.56300519,41.14508159,-71.56300519,,FALSE,FALSE,,,6.39,,,2017/07/05 19:47:02+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14507028,-71.56399366,41.14507028,-71.56399366,,FALSE,FALSE,,,6.39,,,2017/07/05 19:47:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14500297,-71.56506529,41.14500297,-71.56506529,,FALSE,FALSE,,,6.39,,,2017/07/05 19:47:31+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14479854,-71.56643204,41.14479854,-71.56643204,,FALSE,FALSE,,,6.39,,,2017/07/05 19:47:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14476367,-71.56684804,41.14476367,-71.56684804,,FALSE,FALSE,,,6.87,,,2017/07/05 19:47:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14473073,-71.5670658,41.14473073,-71.5670658,,FALSE,FALSE,,,6.39,,,2017/07/05 19:47:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:47,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.1445931,-71.56811773,41.1445931,-71.56811773,,FALSE,FALSE,,,6.87,,,2017/07/05 19:48:13+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14457583,-71.56826265,41.14457583,-71.56826265,,FALSE,FALSE,,,6.39,,,2017/07/05 19:48:15+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.14445262,-71.56947149,41.14445262,-71.56947149,,FALSE,FALSE,,,6.87,,,2017/07/05 19:48:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 15:48,,
