,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
273,6/22/16,COTE,M,273,6/22/16 9:00,6/22/16 9:00,0.037744656,72,57,59,29.82,10,8.1,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
275,6/22/16,ROST,M,275,6/22/16 9:00,6/22/16 9:00,0.037744656,72,57,59,29.82,10,8.1,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
278,6/22/16,COTE,M,278,6/22/16 10:00,6/22/16 10:00,0.028181121,72,59,64,29.83,10,10.4,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
280,6/22/16,ROST,M,280,6/22/16 10:00,6/22/16 10:00,0.028181121,72,59,64,29.83,10,10.4,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
283,6/22/16,COTE,M,283,6/22/16 11:00,6/22/16 11:00,0.092007034,73,57,57,29.84,10,9.2,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
285,6/22/16,ROST,M,285,6/22/16 11:00,6/22/16 11:00,0.092007034,73,57,57,29.84,10,9.2,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
288,6/22/16,COTE,M,288,6/22/16 12:00,6/22/16 12:00,0.253226248,72,59,64,29.82,10,11.5,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
290,6/22/16,ROST,M,290,6/22/16 12:00,6/22/16 12:00,0.253226248,72,59,64,29.82,10,11.5,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
293,6/22/16,COTE,M,293,6/22/16 13:00,6/22/16 13:00,0.488361321,73.9,64,71,29.81,10,11.5,,0,220,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
295,6/22/16,ROST,M,295,6/22/16 13:00,6/22/16 13:00,0.488361321,73.9,64,71,29.81,10,11.5,,0,220,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
298,6/22/16,COTE,M,298,6/22/16 14:00,6/22/16 14:00,0.717869798,71.35,64.2,78,29.815,10,13.8,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
300,6/22/16,ROST,M,300,6/22/16 14:00,6/22/16 14:00,0.717869798,71.35,64.2,78,29.815,10,13.8,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
303,6/22/16,COTE,M,303,6/22/16 15:00,6/22/16 15:00,0.858843769,70,64.9,84,29.81,9,12.7,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
305,6/22/16,ROST,M,305,6/22/16 15:00,6/22/16 15:00,0.858843769,70,64.9,84,29.81,9,12.7,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
308,6/22/16,COTE,M,308,6/22/16 16:00,6/22/16 16:00,0.87087319,70,63,78,29.81,10,10.4,,0,230,25,1,7,4,98.42857143,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
310,6/22/16,ROST,M,310,6/22/16 16:00,6/22/16 16:00,0.87087319,70,63,78,29.81,10,10.4,,0,230,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
313,6/22/16,COTE,M,313,6/22/16 17:00,6/22/16 17:00,0.768952666,69.1,62.1,78,29.84,10,9.2,16.1,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
315,6/22/16,ROST,M,315,6/22/16 17:00,6/22/16 17:00,0.768952666,69.1,62.1,78,29.84,10,9.2,16.1,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
318,6/22/16,COTE,M,318,6/22/16 18:00,6/22/16 18:00,0.580327358,69.1,60.1,73,29.85,10,3.5,,0,90,25,1,5,3,50.8,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
320,6/22/16,ROST,M,320,6/22/16 18:00,6/22/16 18:00,0.580327358,69.1,60.1,73,29.85,10,3.5,,0,90,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
323,6/22/16,COTE,M,323,6/22/16 19:00,6/22/16 19:00,0.339265303,73,60.1,64,29.86,10,0,,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
325,6/22/16,ROST,M,325,6/22/16 19:00,6/22/16 19:00,0.339265303,73,60.1,64,29.86,10,0,,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
328,6/22/16,COTE,M,328,6/22/16 20:00,6/22/16 20:00,0.135193884,69.1,62.1,78,29.88,10,3.5,,0,220,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
330,6/22/16,ROST,M,330,6/22/16 20:00,6/22/16 20:00,0.135193884,69.1,62.1,78,29.88,10,3.5,,0,220,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
333,6/22/16,COTE,M,333,6/22/16 21:00,6/22/16 21:00,0.052635553,66,61,84,29.89,10,8.1,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
335,6/22/16,ROST,M,335,6/22/16 21:00,6/22/16 21:00,0.052635553,66,61,84,29.89,10,8.1,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
338,6/22/16,COTE,M,338,6/22/16 22:00,6/22/16 22:00,0.077133412,64.9,60.1,84,29.92,10,9.2,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
340,6/22/16,ROST,M,340,6/22/16 22:00,6/22/16 22:00,0.077133412,64.9,60.1,84,29.92,10,9.2,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
343,6/22/16,COTE,M,343,6/22/16 23:00,6/22/16 23:00,0.16378829,64.9,57.9,78,29.94,10,4.6,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
345,6/22/16,ROST,M,345,6/22/16 23:00,6/22/16 23:00,0.16378829,64.9,57.9,78,29.94,10,4.6,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,0,0,,,,,,
348,6/23/16,COTE,M,348,6/23/16 0:00,6/23/16 0:00,0.321373772,64.9,57.9,78,29.95,10,5.8,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
350,6/23/16,ROST,M,350,6/23/16 0:00,6/23/16 0:00,0.321373772,64.9,57.9,78,29.95,10,5.8,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
353,6/23/16,COTE,M,353,6/23/16 1:00,6/23/16 1:00,0.553099045,64,57.9,80,29.96,10,5.8,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
355,6/23/16,ROST,M,355,6/23/16 1:00,6/23/16 1:00,0.553099045,64,57.9,80,29.96,10,5.8,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
358,6/23/16,COTE,M,358,6/23/16 2:00,6/23/16 2:00,0.801999121,64,59,84,29.94,10,6.9,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
360,6/23/16,ROST,M,360,6/23/16 2:00,6/23/16 2:00,0.801999121,64,59,84,29.94,10,6.9,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
363,6/23/16,COTE,M,363,6/23/16 3:00,6/23/16 3:00,0.983954154,64,59,84,29.94,10,8.1,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
365,6/23/16,ROST,M,365,6/23/16 3:00,6/23/16 3:00,0.983954154,64,59,84,29.94,10,8.1,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
368,6/23/16,COTE,M,368,6/23/16 4:00,6/23/16 4:00,1.038391231,63,59,87,29.93,10,5.8,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
370,6/23/16,ROST,M,370,6/23/16 4:00,6/23/16 4:00,1.038391231,63,59,87,29.93,10,5.8,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
373,6/23/16,COTE,M,373,6/23/16 5:00,6/23/16 5:00,0.962268141,63,59,87,29.93,10,4.6,,0,260,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
375,6/23/16,ROST,M,375,6/23/16 5:00,6/23/16 5:00,0.962268141,63,59,87,29.93,10,4.6,,0,260,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
378,6/23/16,COTE,M,378,6/23/16 6:00,6/23/16 6:00,0.785483228,64,57,78,29.92,10,0,,0,0,25,1,5,4,67,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
380,6/23/16,ROST,M,380,6/23/16 6:00,6/23/16 6:00,0.785483228,64,57,78,29.92,10,0,,0,0,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
383,6/23/16,COTE,M,383,6/23/16 7:00,6/23/16 7:00,0.531955111,64,60.1,87,29.92,10,0,,0,0,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
385,6/23/16,ROST,M,385,6/23/16 7:00,6/23/16 7:00,0.531955111,64,60.1,87,29.92,10,0,,0,0,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
388,6/23/16,COTE,M,388,6/23/16 8:00,6/23/16 8:00,0.263552075,66.9,55.9,68,29.94,10,4.6,,0,60,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
390,6/23/16,ROST,M,390,6/23/16 8:00,6/23/16 8:00,0.263552075,66.9,55.9,68,29.94,10,4.6,,0,60,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
393,6/23/16,COTE,M,393,6/23/16 9:00,6/23/16 9:00,0.083406753,70,60.1,71,29.92,10,4.6,,0,80,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
395,6/23/16,ROST,M,395,6/23/16 9:00,6/23/16 9:00,0.083406753,70,60.1,71,29.92,10,4.6,,0,80,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
398,6/23/16,COTE,M,398,6/23/16 10:00,6/23/16 10:00,0.025188315,71.1,59,66,29.91,10,6.9,,0,110,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
400,6/23/16,ROST,M,400,6/23/16 10:00,6/23/16 10:00,0.025188315,71.1,59,66,29.91,10,6.9,,0,110,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
403,6/23/16,COTE,M,403,6/23/16 11:00,6/23/16 11:00,0.045345374,70,61,73,29.91,10,8.1,,0,140,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
405,6/23/16,ROST,M,405,6/23/16 11:00,6/23/16 11:00,0.045345374,70,61,73,29.91,10,8.1,,0,140,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
408,6/23/16,COTE,M,408,6/23/16 12:00,6/23/16 12:00,0.134552465,72,61,68,29.9,10,6.9,,0,120,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
410,6/23/16,ROST,M,410,6/23/16 12:00,6/23/16 12:00,0.134552465,72,61,68,29.9,10,6.9,,0,120,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
413,6/23/16,COTE,M,413,6/23/16 13:00,6/23/16 13:00,0.314903732,70,62.1,76,29.89,10,6.9,,0,150,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
415,6/23/16,ROST,M,415,6/23/16 13:00,6/23/16 13:00,0.314903732,70,62.1,76,29.89,10,6.9,,0,150,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
418,6/23/16,COTE,M,418,6/23/16 14:00,6/23/16 14:00,0.556125473,72,64.9,78,29.87,10,10.4,,0,200,25,1,5,5,119.2,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
420,6/23/16,ROST,M,420,6/23/16 14:00,6/23/16 14:00,0.556125473,72,64.9,78,29.87,10,10.4,,0,200,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
423,6/23/16,COTE,M,423,6/23/16 15:00,6/23/16 15:00,0.77438145,77,61,58,29.86,10,10.4,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
425,6/23/16,ROST,M,425,6/23/16 15:00,6/23/16 15:00,0.77438145,77,61,58,29.86,10,10.4,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
428,6/23/16,COTE,M,428,6/23/16 16:00,6/23/16 16:00,0.887079672,73.9,64,71,29.86,10,10.4,,0,200,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
430,6/23/16,ROST,M,430,6/23/16 16:00,6/23/16 16:00,0.887079672,73.9,64,71,29.86,10,10.4,,0,200,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
433,6/23/16,COTE,M,433,6/23/16 17:00,6/23/16 17:00,0.864572904,73.9,63,68,29.86,10,12.7,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
435,6/23/16,ROST,M,435,6/23/16 17:00,6/23/16 17:00,0.864572904,73.9,63,68,29.86,10,12.7,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
438,6/23/16,COTE,M,438,6/23/16 18:00,6/23/16 18:00,0.734914132,72,63,73,29.86,10,11.5,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
440,6/23/16,ROST,M,440,6/23/16 18:00,6/23/16 18:00,0.734914132,72,63,73,29.86,10,11.5,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
443,6/23/16,COTE,M,443,6/23/16 19:00,6/23/16 19:00,0.529975586,71.1,63,75,29.85,10,10.4,,0,210,25,1,27,4,122.9259259,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
445,6/23/16,ROST,M,445,6/23/16 19:00,6/23/16 19:00,0.529975586,71.1,63,75,29.85,10,10.4,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
448,6/23/16,COTE,M,448,6/23/16 20:00,6/23/16 20:00,0.290991268,69.1,62.1,78,29.86,10,9.2,,0,210,25,1,81,4,98.38271605,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
450,6/23/16,ROST,M,450,6/23/16 20:00,6/23/16 20:00,0.290991268,69.1,62.1,78,29.86,10,9.2,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
453,6/23/16,COTE,M,453,6/23/16 21:00,6/23/16 21:00,0.112924909,66.9,61,81,29.86,10,9.2,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
455,6/23/16,ROST,M,455,6/23/16 21:00,6/23/16 21:00,0.112924909,66.9,61,81,29.86,10,9.2,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
458,6/23/16,COTE,M,458,6/23/16 22:00,6/23/16 22:00,0.064731631,66,61,84,29.89,10,8.1,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
460,6/23/16,ROST,M,460,6/23/16 22:00,6/23/16 22:00,0.064731631,66,61,84,29.89,10,8.1,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
463,6/23/16,COTE,M,463,6/23/16 23:00,6/23/16 23:00,0.111678035,64.9,61,87,29.91,10,8.1,,0,240,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
465,6/23/16,ROST,M,465,6/23/16 23:00,6/23/16 23:00,0.111678035,64.9,61,87,29.91,10,8.1,,0,240,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,0,0,,,,,,
468,6/24/16,COTE,M,468,6/24/16 0:00,6/24/16 0:00,0.2090442,64,60.1,87,29.91,10,5.8,,0,240,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
470,6/24/16,ROST,M,470,6/24/16 0:00,6/24/16 0:00,0.2090442,64,60.1,87,29.91,10,5.8,,0,240,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,0,0,,,,,,
473,6/24/16,COTE,M,473,6/24/16 1:00,6/24/16 1:00,0.3727673,63,60.1,90,29.91,10,0,,0,0,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
475,6/24/16,ROST,M,475,6/24/16 1:00,6/24/16 1:00,0.3727673,63,60.1,90,29.91,10,0,,0,0,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,0,0,,,,,,
478,6/24/16,COTE,M,478,6/24/16 2:00,6/24/16 2:00,0.604176514,63,60.1,90,29.91,10,0,,0,0,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,1,6,5,42,6/24/16 3:57,6/24/16 21:39,6/24/16 5:14,6/24/16 20:22
480,6/24/16,ROST,M,480,6/24/16 2:00,6/24/16 2:00,0.604176514,63,60.1,90,29.91,10,0,,0,0,25,0,0,,,6/24/16,66.86956522,58.5173913,75.65217391,30.05826087,10,8.12173913,19.2,0,71.635459,0,0,,,,,,
